mu, q, u, number, w_total
 0.31,       -0.0278340020,        0.0006218877,        417640.,   305096.9404031737
 0.32,       -0.0266525793,        0.0000712597,        438805.,   320536.6233690705
 0.33,       -0.0277227498,       -0.0005929177,        458293.,   334701.4983168214
 0.34,       -0.0258797857,       -0.0008668623,        478240.,   349481.0606871310
 0.35,       -0.0262695809,        0.0001686458,        498328.,   363948.2636414533
 0.36,       -0.0253749722,       -0.0011580302,        520124.,   380156.9215326242
 0.37,       -0.0237667611,       -0.0012850541,        541686.,   395827.7341095695
 0.38,       -0.0238140065,       -0.0010839537,        560363.,   409593.9097781131
 0.39,       -0.0226738724,        0.0006497044,        584512.,   427316.1079777899
 0.40,       -0.0197855976,        0.0009215480,        606512.,   443463.9679517710
 0.41,       -0.0222800933,        0.0015765785,        626496.,   458415.1333078333
 0.42,       -0.0207288927,       -0.0003799198,        650363.,   475609.9154933415
 0.43,       -0.0201995867,       -0.0005523266,        675411.,   493906.2830801563
 0.44,       -0.0185469730,        0.0011266576,        697171.,   510156.0296202844
 0.45,       -0.0193706849,        0.0004116622,        721108.,   527526.2364761743
 0.46,       -0.0179818334,       -0.0005251037,        746761.,   546638.4228651999
 0.47,       -0.0182645904,        0.0002905411,        773437.,   566320.7497502821
 0.48,       -0.0167731380,       -0.0000066014,        796234.,   583115.4120128750
 0.49,       -0.0171152538,       -0.0009969903,        820763.,   601505.0243450808
 0.50,       -0.0163945441,       -0.0001507106,        846184.,   620185.8915758821
 0.51,       -0.0148628498,       -0.0007029482,        873852.,   640551.9707229184
 0.52,       -0.0157724988,       -0.0000790730,        899656.,   659738.5173307254
 0.53,       -0.0136208044,       -0.0001499106,        926226.,   679222.9692317904
 0.54,       -0.0143654172,       -0.0002615103,        952802.,   699035.2026013082
 0.55,       -0.0136202082,        0.0000298972,        980897.,   719543.0257928814
 0.56,       -0.0119984978,        0.0012793264,       1006560.,   738961.6874036293
 0.57,       -0.0126211342,        0.0003149820,       1036331.,   760830.3425536801
 0.58,       -0.0117730310,        0.0009340578,       1064957.,   782403.5236711610
 0.59,       -0.0114307349,       -0.0012484503,       1092294.,   802293.6525754880
 0.60,       -0.0108707401,        0.0004658959,       1121259.,   824108.8063100548
 0.61,       -0.0103178183,       -0.0009483338,       1151863.,   846941.4354187236
 0.62,       -0.0107344047,        0.0000437356,       1181715.,   869234.1645379565
 0.63,       -0.0091201692,       -0.0002121511,       1209168.,   889683.6372510204
 0.64,       -0.0108797988,       -0.0002049559,       1241853.,   913875.8405852586
 0.65,       -0.0087107870,        0.0006673874,       1271402.,   935997.4183195329
 0.66,       -0.0088012209,        0.0006942694,       1302221.,   959459.6393481088
 0.67,       -0.0078817504,       -0.0000545963,       1334164.,   982971.1859895602
 0.68,       -0.0080407039,        0.0000548017,       1366028.,  1006606.5100911742
 0.69,       -0.0073015218,        0.0002082036,       1397322.,  1029950.3775800203
 0.70,       -0.0072534344,        0.0006676181,       1428928.,  1054005.7743904092
 0.71,       -0.0071592596,       -0.0009430221,       1463207.,  1079595.4458347280
 0.72,       -0.0069837891,        0.0003237724,       1495633.,  1103709.2826409575
 0.73,       -0.0067350861,       -0.0002333170,       1529877.,  1129477.2868584003
 0.74,       -0.0055975365,        0.0004639324,       1564035.,  1155376.9268008028
 0.75,       -0.0052819409,        0.0004689427,       1596529.,  1180240.9234568751
 0.76,       -0.0055569585,        0.0005227079,       1630875.,  1205550.1119785802
 0.77,       -0.0046999797,        0.0006016690,       1667563.,  1233350.7154211514
 0.78,       -0.0050669041,       -0.0005619442,       1701120.,  1258932.6100657117
 0.79,       -0.0036315079,        0.0001770726,       1736820.,  1285700.7196623033
 0.80,       -0.0039658088,       -0.0003846338,       1771049.,  1311623.3253121949
 0.81,       -0.0031097834,       -0.0002691072,       1807160.,  1338761.2888767004
 0.82,       -0.0038564654,        0.0002734316,       1841351.,  1364924.8811844396
 0.83,       -0.0026732941,        0.0005853146,       1879769.,  1393965.6120488015
 0.84,       -0.0026785684,       -0.0008719579,       1915254.,  1421122.7295137572
 0.85,       -0.0026272477,        0.0008704626,       1949630.,  1446560.3152525350
 0.86,       -0.0022570174,        0.0007354012,       1990134.,  1477123.7600839059
 0.87,       -0.0024514321,       -0.0005749412,       2027813.,  1506129.5236573368
 0.88,       -0.0026914289,       -0.0004989792,       2065078.,  1534513.6853810519
 0.89,       -0.0018262985,       -0.0008042487,       2100111.,  1561030.1516674641
 0.90,       -0.0012034201,       -0.0002042860,       2138506.,  1590574.1947313049
 0.91,       -0.0020703739,       -0.0006310730,       2177682.,  1620284.7466534856
 0.92,       -0.0003796606,       -0.0010206488,       2215161.,  1649253.2290844740
 0.93,       -0.0010711278,       -0.0000682160,       2253734.,  1678299.3433116619
 0.94,       -0.0004415981,        0.0002742841,       2295536.,  1710295.3191769230
 0.95,       -0.0005787753,       -0.0004305363,       2330124.,  1737016.8602705852
 0.96,       -0.0003749646,       -0.0001659475,       2372611.,  1768969.9851210532
 0.97,       -0.0006300848,       -0.0004308417,       2412711.,  1800037.4428117431
 0.98,       -0.0000466716,        0.0000392490,       2452918.,  1830648.0531608565
 0.99,       -0.0005229146,       -0.0002362788,       2494547.,  1862102.6334588004
 1.00,        0.0001038755,        0.0003658274,       2533501.,  1892423.8396784295
